_id,Produto,Categoria do Produto,Preço,Frete,Data da Compra,Vendedor,Local da compra,Avaliação da compra,Tipo de pagamento,Quantidade de parcelas,Latitude,Longitude
6594626a7bf0e41755d016ec,Jogo de tabuleiro,brinquedos,155.2,9.916727448,2022-07-27,Thiago Silva,MG,4,cupom,1,-18.1,-44.38
6594626a7bf0e41755d016ed,Copo térmico,esporte e lazer,68.03,1.2068319047,2022-07-27,João Souza,SP,5,cartao_credito,1,-22.19,-48.79
6594626a7bf0e41755d016ee,Bola de basquete,esporte e lazer,80.53,4.571106142,2022-07-27,Bruno Rodrigues,SP,1,boleto,1,-22.19,-48.79
6594626a7bf0e41755d016ef,Carrinho controle remoto,brinquedos,79.49,1.8170424284,2022-07-27,Rafael Costa,SP,4,boleto,1,-22.19,-48.79
6594626a7bf0e41755d016f0,Lavadora de roupas,eletrodomesticos,1667.22,86.3588883956,2022-07-27,Beatriz Moraes,SP,5,cupom,1,-22.19,-48.79
6594626a7bf0e41755d016f7,Mochila,esporte e lazer,129.47,4.4783270684,2021-08-27,Camila Ribeiro,GO,1,cartao_credito,1,-15.98,-49.86
6594626a7bf0e41755d016f8,Smartwatch,eletronicos,207.51,8.6337222925,2021-08-27,Mariana Ferreira,SP,3,cartao_credito,1,-22.19,-48.79
6594626a7bf0e41755d016f9,Bicicleta,esporte e lazer,863.14,46.8480235014,2021-08-27,Isabella Pereira,SP,5,cartao_credito,3,-22.19,-48.79
6594626a7bf0e41755d016fa,Bola de vôlei,esporte e lazer,72.05,7.0002620673,2021-08-27,Mariana Ferreira,SP,4,cartao_credito,1,-22.19,-48.79
6594626a7bf0e41755d016fb,Poltrona,moveis,277.82,16.4458735575,2021-08-27,Thiago Silva,SP,5,cartao_credito,3,-22.19,-48.79
6594626a7bf0e41755d016fc,Kit banquetas,moveis,394.1,21.8730545631,2021-08-27,Pedro Gomes,RJ,1,boleto,1,-22.25,-42.66
6594626a7bf0e41755d016fd,Jogo de panelas,utilidades domesticas,185.46,10.1583129702,2021-08-27,Isabella Pereira,RS,5,cartao_credito,4,-30.17,-53.5
6594626a7bf0e41755d016fe,Ciência de dados com python,livros,82.73,1.9895626811,2021-08-27,Bianca Santos,SP,5,cartao_debito,1,-22.19,-48.79
6594626a7bf0e41755d016ff,Guarda roupas,moveis,608.04,32.9074052953,2021-08-27,Lucas Oliveira,SP,5,cartao_credito,10,-22.19,-48.79
6594626a7bf0e41755d01700,Secadora de roupas,eletrodomesticos,1325.53,68.164923837,2021-08-27,Camila Ribeiro,SP,4,cartao_credito,4,-22.19,-48.79
6594626a7bf0e41755d01701,Impressora,eletronicos,445.57,24.0083879543,2021-08-27,Mariana Ferreira,BA,2,cartao_credito,5,-13.29,-41.71
6594626a7bf0e41755d01702,Mesa de jantar,moveis,411.31,22.1841460222,2021-08-27,Juliana Costa,PR,1,cartao_credito,4,-24.89,-51.55
6594626a7bf0e41755d01703,Dashboards com Power BI,livros,54.86,0.0,2021-08-27,Bruno Rodrigues,PR,4,boleto,1,-24.89,-51.55
6594626a7bf0e41755d01704,Mesa de centro,moveis,154.98,8.7784837471,2022-08-27,Isabella Pereira,RS,5,cartao_credito,1,-30.17,-53.5
6594626a7bf0e41755d01705,Cama box,moveis,452.57,24.3811168955,2022-08-27,Felipe Santos,RJ,5,cartao_credito,8,-22.25,-42.66
6594626a7bf0e41755d01706,Poltrona,moveis,327.12,23.6600912776,2022-08-27,Pedro Gomes,DF,5,cartao_credito,2,-15.83,-47.86
6594626a7bf0e41755d01707,Headset,eletronicos,176.32,6.9729486246,2022-08-27,Camila Ribeiro,SP,5,cartao_credito,2,-22.19,-48.79
6594626a7bf0e41755d01708,Dashboards com Power BI,livros,55.86,0.0,2022-08-27,Isabella Pereira,MA,1,cartao_credito,1,-5.42,-45.44
6594626a7bf0e41755d01709,Cômoda,moveis,377.0,20.362892644,2022-08-27,João Souza,SP,3,cartao_credito,2,-22.19,-48.79
6594626a7bf0e41755d0170a,Faqueiro,utilidades domesticas,78.08,1.7419641702,2022-08-27,Camila Ribeiro,PR,5,cartao_credito,1,-24.89,-51.55
6594626a7bf0e41755d0170b,Cadeira de escritório,moveis,491.5,32.4128317562,2022-08-27,Camila Ribeiro,RS,4,boleto,1,-30.17,-53.5
6594626a7bf0e41755d0170c,Carrinho controle remoto,brinquedos,107.76,7.137011161,2022-08-27,Mariana Ferreira,ES,5,cartao_credito,2,-19.19,-40.34
6594626a7bf0e41755d0170d,Bicicleta,esporte e lazer,873.62,44.1020758648,2022-08-27,Larissa Alves,BA,1,cartao_credito,2,-13.29,-41.71
6594626a7bf0e41755d01719,Cama box,moveis,417.83,19.8326295651,2021-09-27,João Souza,MT,5,cartao_credito,2,-12.64,-55.42
6594626a7bf0e41755d0171a,Copo térmico,esporte e lazer,75.16,10.3816582536,2021-09-27,Camila Ribeiro,SP,5,boleto,1,-22.19,-48.79
6594626a7bf0e41755d0171b,Fone de ouvido,eletronicos,118.66,3.9027270892,2021-09-27,Mariana Ferreira,RJ,5,boleto,1,-22.25,-42.66
6594626a7bf0e41755d0171c,Dashboards com Power BI,livros,48.83,3.1311551248,2021-09-27,Camila Ribeiro,SP,1,cartao_credito,6,-22.19,-48.79
6594626a7bf0e41755d0171d,TV Led UHD 4K,eletronicos,2229.02,116.2730482744,2021-09-27,Rafael Costa,SP,5,cartao_credito,10,-22.19,-48.79
6594626a7bf0e41755d0171e,Cama king,moveis,583.21,42.7002061725,2021-09-27,Mariana Ferreira,SP,5,cartao_credito,2,-22.19,-48.79
6594626a7bf0e41755d0171f,Lavadora de roupas,eletrodomesticos,1678.73,92.5511385252,2021-09-27,Camila Ribeiro,SP,1,cartao_credito,1,-22.19,-48.79
6594626a7bf0e41755d01720,Blocos de montar,brinquedos,53.67,0.0,2021-09-27,Bianca Santos,SP,5,cartao_credito,2,-22.19,-48.79
6594626a7bf0e41755d01721,Impressora,eletronicos,470.32,22.627564154,2021-09-27,Isabella Pereira,SP,1,boleto,1,-22.19,-48.79
6594626a7bf0e41755d01722,Faqueiro,utilidades domesticas,46.16,2.7410070408,2021-09-27,Lucas Oliveira,SP,4,cartao_credito,5,-22.19,-48.79
6594626a7bf0e41755d01723,Pandeiro,instrumentos musicais,42.86,0.0,2021-09-27,Thiago Silva,GO,5,cartao_credito,1,-15.98,-49.86
6594626a7bf0e41755d01724,Geladeira,eletrodomesticos,3265.44,174.157982147,2021-09-27,Lucas Oliveira,SP,4,cartao_credito,4,-22.19,-48.79
6594626a7bf0e41755d01725,Micro-ondas,eletrodomesticos,1063.85,57.1779165349,2022-09-27,Bianca Santos,SP,5,boleto,1,-22.19,-48.79
6594626a7bf0e41755d01726,Bicicleta,esporte e lazer,415.16,22.3947978433,2022-09-27,Thiago Silva,SP,5,cartao_credito,1,-22.19,-48.79
6594626a7bf0e41755d01727,Assistente virtual,eletronicos,348.57,19.9594192073,2022-09-27,Bianca Santos,RJ,1,cartao_credito,1,-22.25,-42.66
6594626a7bf0e41755d01728,Panela de pressão,utilidades domesticas,104.39,6.0895579779,2022-09-27,Mariana Ferreira,PR,5,cartao_credito,10,-24.89,-51.55
6594626a7bf0e41755d0172e,Fone de ouvido,eletronicos,56.09,3.2697496674,2021-10-27,Mariana Ferreira,AL,5,cartao_credito,10,-9.62,-36.82
6594626a7bf0e41755d0172f,Modelagem preditiva,livros,70.14,4.0235208028,2021-10-27,Juliana Costa,RJ,5,cartao_credito,4,-22.25,-42.66
6594626a7bf0e41755d01730,Pandeiro,instrumentos musicais,58.01,3.6199625076,2021-10-27,Larissa Alves,MG,5,cartao_credito,3,-18.1,-44.38
6594626a7bf0e41755d01731,Cubo mágico 8x8,brinquedos,17.35,0.0,2021-10-27,Bruno Rodrigues,PR,3,cartao_credito,2,-24.89,-51.55
6594626a7bf0e41755d01732,Guitarra,instrumentos musicais,1234.38,66.0101473954,2021-10-27,Thiago Silva,SC,3,cartao_credito,10,-27.45,-50.95
6594626a7bf0e41755d01733,Celular Plus X42,eletronicos,2236.47,119.6164038205,2021-10-27,Juliana Costa,SP,1,cartao_debito,1,-22.19,-48.79
6594626a7bf0e41755d01734,Bateria,instrumentos musicais,848.58,42.7687711952,2021-10-27,Thiago Silva,SP,5,cartao_credito,4,-22.19,-48.79
6594626a7bf0e41755d01735,Copo térmico,esporte e lazer,30.17,0.0,2021-10-27,Bruno Rodrigues,SP,3,cupom,1,-22.19,-48.79
6594626a7bf0e41755d01736,Headset,eletronicos,69.38,4.3812884275,2022-10-27,Beatriz Moraes,SC,5,boleto,1,-27.45,-50.95
6594626a7bf0e41755d01737,Tablet ABXY,eletronicos,1538.12,82.4313672392,2022-10-27,Felipe Santos,RJ,4,cartao_credito,4,-22.25,-42.66
6594626a7bf0e41755d01738,Bola de basquete,esporte e lazer,56.18,9.2333513745,2022-10-27,Lucas Oliveira,DF,5,cartao_credito,2,-15.83,-47.86
6594626a7bf0e41755d01739,Modelagem preditiva,livros,81.35,1.9160818327,2022-10-27,Thiago Silva,SP,5,boleto,1,-22.19,-48.79
6594626a7bf0e41755d0173a,Guitarra,instrumentos musicais,890.74,53.8088396597,2022-10-27,Bianca Santos,SP,5,cartao_credito,1,-22.19,-48.79
6594626a7bf0e41755d0173b,Celular ABXY,eletronicos,1650.83,85.4861702033,2022-10-27,Felipe Santos,PR,3,cupom,1,-24.89,-51.55
6594626a7bf0e41755d0173c,Assistente virtual,eletronicos,161.42,6.1795684499,2022-10-27,João Souza,SP,1,cartao_credito,3,-22.19,-48.79
6594626a7bf0e41755d0173d,Pandeiro,instrumentos musicais,53.05,0.0,2022-10-27,Lucas Oliveira,SP,5,cartao_credito,3,-22.19,-48.79
6594626a7bf0e41755d0173e,Iniciando em programação,livros,52.05,5.9353222354,2022-10-27,Mariana Ferreira,SP,5,cartao_credito,1,-22.19,-48.79
6594626a7bf0e41755d01748,Cubo mágico 8x8,brinquedos,14.83,0.0,2021-11-27,Rafael Costa,SP,5,cartao_credito,1,-22.19,-48.79
6594626a7bf0e41755d01749,Smartwatch,eletronicos,214.73,9.0181655719,2021-11-27,Bruno Rodrigues,SP,1,cartao_credito,5,-22.19,-48.79
6594626a7bf0e41755d0174a,TV Led UHD 4K,eletronicos,2935.86,153.9101518143,2021-11-27,Beatriz Moraes,ES,4,cartao_credito,1,-19.19,-40.34
6594626a7bf0e41755d0174b,Blocos de montar,brinquedos,44.69,0.0,2021-11-27,João Souza,ES,1,cartao_credito,1,-19.19,-40.34
6594626a7bf0e41755d0174c,Jogo de copos,utilidades domesticas,32.6,0.0,2021-11-27,Pedro Gomes,RS,5,cartao_credito,1,-30.17,-53.5
6594626a7bf0e41755d0174d,Boneca bebê,brinquedos,60.04,0.0,2022-11-27,Rafael Costa,SP,1,cartao_credito,5,-22.19,-48.79
6594626a7bf0e41755d0174e,Smart TV,eletronicos,2211.99,118.4688250917,2022-11-27,Thiago Silva,RS,5,boleto,1,-30.17,-53.5
6594626a7bf0e41755d0174f,Pandeiro,instrumentos musicais,125.87,4.2866378986,2022-11-27,Isabella Pereira,SP,5,cartao_credito,4,-22.19,-48.79
6594626a7bf0e41755d01750,Secadora de roupas,eletrodomesticos,1837.72,98.3841659215,2022-11-27,Isabella Pereira,PR,5,cartao_debito,1,-24.89,-51.55
6594626a7bf0e41755d0175c,Secadora de roupas,eletrodomesticos,1411.05,79.6142062038,2021-12-27,Bianca Santos,MG,2,cupom,1,-18.1,-44.38
6594626a7bf0e41755d0175d,Lava louças,eletrodomesticos,1577.12,93.0712817513,2021-12-27,Rafael Costa,MG,5,cartao_credito,2,-18.1,-44.38
6594626a7bf0e41755d0175e,Mochila,esporte e lazer,118.31,7.1880667507,2021-12-27,Bruno Rodrigues,RN,5,cartao_credito,4,-5.81,-36.59
6594626a7bf0e41755d0175f,Lavadora de roupas,eletrodomesticos,1634.05,87.2913725267,2021-12-27,Thiago Silva,PR,4,cartao_credito,5,-24.89,-51.55
6594626a7bf0e41755d01760,Copo térmico,esporte e lazer,36.39,2.2207839329,2021-12-27,Rafael Costa,SP,5,cartao_credito,3,-22.19,-48.79
6594626a7bf0e41755d01761,Lava louças,eletrodomesticos,1414.54,72.904438559,2021-12-27,Felipe Santos,RS,5,cartao_credito,5,-30.17,-53.5
6594626a7bf0e41755d01762,Celular ABXY,eletronicos,1486.72,76.7478064124,2021-12-27,João Souza,RJ,5,cartao_credito,1,-22.25,-42.66
6594626a7bf0e41755d01763,Pandeiro,instrumentos musicais,121.34,6.9920944854,2021-12-27,Juliana Costa,RJ,5,cartao_credito,4,-22.25,-42.66
6594626a7bf0e41755d01764,Smartwatch,eletronicos,290.65,16.0073426326,2021-12-27,Thiago Silva,SP,1,cartao_credito,1,-22.19,-48.79
6594626a7bf0e41755d01765,Copo térmico,esporte e lazer,45.16,0.0,2021-12-27,Beatriz Moraes,SP,5,cartao_credito,4,-22.19,-48.79
6594626a7bf0e41755d01766,Lava louças,eletrodomesticos,1344.01,71.8532659876,2021-12-27,João Souza,SP,5,cartao_credito,1,-22.19,-48.79
6594626a7bf0e41755d01767,Corda de pular,esporte e lazer,16.55,1.1643636196,2021-12-27,Beatriz Moraes,RO,5,boleto,1,-10.83,-63.34
6594626a7bf0e41755d01768,Modelagem preditiva,livros,83.1,7.5886413244,2021-12-27,Larissa Alves,SP,4,cupom,1,-22.19,-48.79
6594626a7bf0e41755d01769,Boneca bebê,brinquedos,73.88,7.0977040619,2021-12-27,Camila Ribeiro,SP,5,boleto,1,-22.19,-48.79
6594626a7bf0e41755d0176a,Mochila,esporte e lazer,132.06,7.9716455424,2022-12-27,Isabella Pereira,GO,4,boleto,1,-15.98,-49.86
6594626a7bf0e41755d0176b,Jogo de tabuleiro,brinquedos,220.86,19.5621401816,2022-12-27,Bruno Rodrigues,ES,4,cartao_credito,3,-19.19,-40.34
6594626a7bf0e41755d0176c,Cômoda,moveis,332.84,18.253833208,2022-12-27,Thiago Silva,SP,5,boleto,1,-22.19,-48.79
6594626a7bf0e41755d0176d,TV Led UHD 4K,eletronicos,2196.8,114.5574302051,2022-12-27,Beatriz Moraes,MG,4,cartao_credito,10,-18.1,-44.38
6594626a7bf0e41755d0176e,Panela de pressão,utilidades domesticas,121.12,9.6130919449,2022-12-27,Camila Ribeiro,MG,5,cartao_credito,5,-18.1,-44.38
6594626a7bf0e41755d0176f,Dinossauro Rex,brinquedos,22.58,0.0,2022-12-27,Bianca Santos,SP,2,cartao_credito,1,-22.19,-48.79
6594626a7bf0e41755d01770,Ciência de dados com python,livros,59.38,4.1016541931,2022-12-27,Camila Ribeiro,SP,5,boleto,1,-22.19,-48.79
6594626a7bf0e41755d0177d,Blocos de montar,brinquedos,49.64,0.0,2021-01-28,Rafael Costa,SE,5,cartao_credito,6,-10.57,-37.45
6594626a7bf0e41755d0177e,Dinossauro Rex,brinquedos,21.94,0.0,2021-01-28,Thiago Silva,SC,4,cartao_credito,5,-27.45,-50.95
6594626a7bf0e41755d0177f,Bola de basquete,esporte e lazer,60.08,9.4410146417,2021-01-28,Isabella Pereira,PE,4,cupom,1,-8.38,-37.86
6594626a7bf0e41755d01780,Bateria,instrumentos musicais,709.6,38.3151697619,2021-01-28,Thiago Silva,MG,4,cartao_credito,3,-18.1,-44.38
6594626a7bf0e41755d01781,Dashboards com Power BI,livros,46.61,8.7237776649,2021-01-28,Felipe Santos,RJ,4,cartao_credito,1,-22.25,-42.66
6594626a7bf0e41755d01782,Iniciando em programação,livros,70.34,4.0285192976,2021-01-28,Mariana Ferreira,PI,1,cartao_debito,1,-6.6,-42.28
6594626a7bf0e41755d01783,Panela de pressão,utilidades domesticas,113.11,6.5538717446,2021-01-28,Isabella Pereira,SP,5,cartao_credito,1,-22.19,-48.79
6594626a7bf0e41755d01784,TV Led UHD 4K,eletronicos,3056.57,163.0419339157,2021-01-28,Juliana Costa,SP,1,boleto,1,-22.19,-48.79
6594626a7bf0e41755d01785,Mochila,esporte e lazer,149.63,8.4984518777,2021-01-28,Mariana Ferreira,SP,5,cartao_credito,5,-22.19,-48.79
6594626a7bf0e41755d01786,Modelagem preditiva,livros,105.58,5.9049432815,2021-01-28,Bruno Rodrigues,DF,5,cartao_credito,3,-15.83,-47.86
6594626a7bf0e41755d01787,Smart TV,eletronicos,1572.68,81.3249178101,2021-01-28,Larissa Alves,RJ,3,boleto,1,-22.25,-42.66
6594626a7bf0e41755d01788,Xadrez de madeira,brinquedos,40.25,2.4263173205,2022-01-28,Larissa Alves,SP,1,cartao_credito,2,-22.19,-48.79
6594626a7bf0e41755d01789,Bicicleta,esporte e lazer,852.89,45.6969525713,2022-01-28,Isabella Pereira,PR,5,boleto,1,-24.89,-51.55
6594626a7bf0e41755d0178a,Mesa de jantar,moveis,288.13,15.6308325008,2022-01-28,João Souza,MG,5,cartao_debito,1,-18.1,-44.38
6594626a7bf0e41755d0178b,Geladeira,eletrodomesticos,2153.74,112.264614747,2023-01-28,Lucas Oliveira,SP,5,cartao_credito,1,-22.19,-48.79
6594626a7bf0e41755d0178c,Fogão,eletrodomesticos,834.31,44.7132743709,2023-01-28,Juliana Costa,SP,1,cartao_credito,1,-22.19,-48.79
6594626a7bf0e41755d0178d,Ciência de dados com python,livros,95.68,2.6791112223,2023-01-28,Thiago Silva,SP,5,cartao_credito,2,-22.19,-48.79
6594626a7bf0e41755d0178e,Violão,instrumentos musicais,430.28,20.4955546104,2023-01-28,João Souza,SP,5,cartao_credito,3,-22.19,-48.79
6594626a7bf0e41755d0178f,Fogão,eletrodomesticos,638.18,35.3802804435,2023-01-28,Bruno Rodrigues,SP,5,cartao_credito,1,-22.19,-48.79
6594626a7bf0e41755d01790,Mochila,esporte e lazer,139.74,5.0251736721,2023-01-28,Larissa Alves,MG,5,boleto,1,-18.1,-44.38
6594626a7bf0e41755d01791,Bola de vôlei,esporte e lazer,73.64,4.4473734507,2023-01-28,Rafael Costa,PB,5,boleto,1,-7.28,-36.72
6594626a7bf0e41755d0179d,TV Led UHD 4K,eletronicos,2849.1,152.594418932,2021-02-28,João Souza,PE,4,cartao_credito,2,-8.38,-37.86
6594626a7bf0e41755d0179e,Mesa de centro,moveis,172.97,6.7945712028,2021-02-28,Larissa Alves,PE,5,cartao_credito,3,-8.38,-37.86
6594626a7bf0e41755d0179f,Cubo mágico 8x8,brinquedos,28.86,0.0,2021-02-28,Thiago Silva,SP,3,boleto,1,-22.19,-48.79
6594626a7bf0e41755d017a0,Guarda roupas,moveis,632.17,31.2455897438,2021-02-28,Bruno Rodrigues,SP,5,boleto,1,-22.19,-48.79
6594626a7bf0e41755d017a1,Sofá retrátil,moveis,970.75,49.2739561585,2021-02-28,Mariana Ferreira,RJ,5,cartao_credito,1,-22.25,-42.66
6594626a7bf0e41755d017a2,Secadora de roupas,eletrodomesticos,906.63,45.8597590573,2021-02-28,Beatriz Moraes,RJ,1,cartao_credito,5,-22.25,-42.66
6594626a7bf0e41755d017a3,Bateria,instrumentos musicais,1312.67,70.8355762909,2022-02-28,Bruno Rodrigues,SP,4,cartao_credito,2,-22.19,-48.79
6594626a7bf0e41755d017a4,Copo térmico,esporte e lazer,83.05,4.9532671772,2022-02-28,Lucas Oliveira,SP,5,cartao_credito,7,-22.19,-48.79
6594626a7bf0e41755d017a5,Iniciando em programação,livros,45.87,3.3308546795,2022-02-28,Beatriz Moraes,SP,4,cartao_credito,2,-22.19,-48.79
6594626a7bf0e41755d017a6,Pandeiro,instrumentos musicais,123.94,4.1838712048,2022-02-28,Pedro Gomes,SP,5,cartao_credito,1,-22.19,-48.79
6594626a7bf0e41755d017a7,Tablet ABXY,eletronicos,999.09,50.7829759003,2022-02-28,Beatriz Moraes,PE,5,cartao_credito,6,-8.38,-37.86
6594626a7bf0e41755d017a8,Guarda roupas,moveis,645.85,35.2779846975,2022-02-28,Pedro Gomes,RJ,4,cartao_credito,1,-22.25,-42.66
6594626a7bf0e41755d017a9,Guarda roupas,moveis,665.21,35.9515358049,2023-02-28,Pedro Gomes,SP,5,cupom,1,-22.19,-48.79
6594626a7bf0e41755d017aa,Corda de pular,esporte e lazer,10.53,0.0,2023-02-28,Rafael Costa,SP,2,cartao_credito,3,-22.19,-48.79
6594626a7bf0e41755d017ab,Corda de pular,esporte e lazer,17.07,0.0,2023-02-28,Felipe Santos,SP,5,cartao_credito,4,-22.19,-48.79
6594626a7bf0e41755d017ac,Mesa de centro,moveis,256.87,11.2619937977,2023-02-28,Rafael Costa,RS,4,boleto,1,-30.17,-53.5
6594626a7bf0e41755d017ba,Kit banquetas,moveis,440.02,21.0141803086,2021-03-28,Isabella Pereira,SP,2,cartao_credito,24,-22.19,-48.79
6594626a7bf0e41755d017bb,Iniciando em programação,livros,61.89,3.8217212994,2021-03-28,Lucas Oliveira,CE,3,cartao_credito,6,-5.2,-39.53
6594626a7bf0e41755d017bc,Fone de ouvido,eletronicos,109.32,6.10408703,2021-03-28,Camila Ribeiro,SP,4,cartao_credito,1,-22.19,-48.79
6594626a7bf0e41755d017bd,Secadora de roupas,eletrodomesticos,1588.55,90.8274438869,2021-03-28,Beatriz Moraes,SP,4,cartao_credito,2,-22.19,-48.79
6594626a7bf0e41755d017be,Mesa de centro,moveis,286.71,15.7975494857,2021-03-28,Bianca Santos,SP,5,cartao_credito,1,-22.19,-48.79
6594626a7bf0e41755d017bf,Bola de basquete,esporte e lazer,85.66,2.1455763665,2021-03-28,Camila Ribeiro,MG,5,cartao_credito,1,-18.1,-44.38
6594626a7bf0e41755d017c0,Lava louças,eletrodomesticos,1319.83,67.8614159849,2021-03-28,Beatriz Moraes,RJ,5,cartao_credito,1,-22.25,-42.66
6594626a7bf0e41755d017c1,Guarda roupas,moveis,682.51,36.6303810466,2021-03-28,Felipe Santos,MA,4,cartao_credito,3,-5.42,-45.44
6594626a7bf0e41755d017c2,Blocos de montar,brinquedos,41.39,0.0,2021-03-28,Bianca Santos,SP,5,cartao_credito,2,-22.19,-48.79
6594626a7bf0e41755d017c3,Bola de basquete,esporte e lazer,37.12,2.9163761602,2021-03-28,Pedro Gomes,MS,1,cartao_credito,10,-20.51,-54.54
6594626a7bf0e41755d017c4,Cômoda,moveis,351.01,16.2746655866,2021-03-28,Juliana Costa,SP,5,boleto,1,-22.19,-48.79
6594626a7bf0e41755d017c5,Cômoda,moveis,439.17,23.9155858245,2021-03-28,Lucas Oliveira,SP,4,cartao_credito,1,-22.19,-48.79
6594626a7bf0e41755d017c6,Dinossauro Rex,brinquedos,21.78,0.0,2021-03-28,Camila Ribeiro,RJ,5,cartao_credito,2,-22.25,-42.66
6594626a7bf0e41755d017c7,Cadeira de escritório,moveis,476.76,25.6748125257,2022-03-28,Camila Ribeiro,SP,4,cartao_credito,1,-22.19,-48.79
6594626a7bf0e41755d017c8,Jogo de copos,utilidades domesticas,37.7,0.0,2022-03-28,Bruno Rodrigues,SP,5,cartao_credito,1,-22.19,-48.79
6594626a7bf0e41755d017c9,Sofá retrátil,moveis,960.04,48.7036808785,2022-03-28,Bianca Santos,RJ,1,cartao_credito,3,-22.25,-42.66
6594626a7bf0e41755d017ca,Blocos de montar,brinquedos,45.1,0.0,2022-03-28,Bruno Rodrigues,ES,4,cartao_credito,3,-19.19,-40.34
6594626a7bf0e41755d017cb,Iniciando em programação,livros,88.87,7.8958764659,2022-03-28,Lucas Oliveira,ES,5,cartao_credito,10,-19.19,-40.34
6594626a7bf0e41755d017cc,Smartwatch,eletronicos,222.59,9.4366869258,2023-03-28,Pedro Gomes,ES,5,cartao_credito,4,-19.19,-40.34
6594626a7bf0e41755d017cd,Celular ABXY,eletronicos,1315.43,67.6271292219,2023-03-28,Beatriz Moraes,SP,4,cartao_credito,2,-22.19,-48.79
6594626a7bf0e41755d017ce,Modelagem preditiva,livros,93.37,6.3707869519,2023-03-28,Felipe Santos,RJ,5,cartao_debito,1,-22.25,-42.66
6594626a7bf0e41755d017cf,Geladeira,eletrodomesticos,2349.94,125.416012244,2023-03-28,Beatriz Moraes,SP,1,cupom,1,-22.19,-48.79
6594626a7bf0e41755d017d8,Bateria,instrumentos musicais,899.73,45.4923548153,2021-04-28,Pedro Gomes,SP,4,cartao_credito,2,-22.19,-48.79
6594626a7bf0e41755d017d9,TV Led UHD 4K,eletronicos,3085.99,161.9041226627,2021-04-28,Pedro Gomes,RJ,3,cartao_credito,10,-22.25,-42.66
6594626a7bf0e41755d017da,Cama box,moveis,569.48,27.9075358407,2021-04-28,Camila Ribeiro,RJ,5,cartao_credito,1,-22.25,-42.66
6594626a7bf0e41755d017db,Bateria,instrumentos musicais,808.78,43.7521140138,2021-04-28,Felipe Santos,SE,1,cartao_credito,8,-10.57,-37.45
6594626a7bf0e41755d017dc,Guitarra,instrumentos musicais,1083.42,58.6287034674,2021-04-28,Bruno Rodrigues,SP,3,cartao_credito,2,-22.19,-48.79
6594626a7bf0e41755d017dd,Jogo de tabuleiro,brinquedos,223.71,9.4963235564,2021-04-28,Felipe Santos,SP,5,boleto,1,-22.19,-48.79
6594626a7bf0e41755d017de,Kit banquetas,moveis,456.18,32.0882637353,2021-04-28,Mariana Ferreira,SP,2,cartao_credito,3,-22.19,-48.79
6594626a7bf0e41755d017df,Guitarra,instrumentos musicais,1242.14,66.4289949536,2021-04-28,Juliana Costa,MG,5,cartao_credito,10,-18.1,-44.38
6594626a7bf0e41755d017e0,Dinossauro Rex,brinquedos,20.91,1.4021714065,2021-04-28,Camila Ribeiro,BA,3,boleto,1,-13.29,-41.71
6594626a7bf0e41755d017e1,Corda de pular,esporte e lazer,12.97,1.2168784705,2021-04-28,Juliana Costa,MG,1,cartao_credito,1,-18.1,-44.38
6594626a7bf0e41755d017e2,Cama box,moveis,692.56,37.1598624087,2022-04-28,Rafael Costa,RJ,5,cartao_credito,1,-22.25,-42.66
6594626a7bf0e41755d017e3,Bateria,instrumentos musicais,1208.49,64.8795613993,2022-04-28,Pedro Gomes,MG,1,cartao_credito,1,-18.1,-44.38
6594626a7bf0e41755d017e4,Blocos de montar,brinquedos,35.79,0.0,2022-04-28,Juliana Costa,ES,3,cupom,1,-19.19,-40.34
6594626a7bf0e41755d017e5,Guarda roupas,moveis,656.24,41.1847411518,2022-04-28,Bruno Rodrigues,MG,5,cartao_credito,5,-18.1,-44.38
6594626a7bf0e41755d017e6,Micro-ondas,eletrodomesticos,813.25,54.9491441193,2022-04-28,Felipe Santos,PR,5,cartao_credito,5,-24.89,-51.55
6594626a7bf0e41755d017e7,Iniciando em programação,livros,55.92,0.0,2022-04-28,Bruno Rodrigues,SP,5,boleto,1,-22.19,-48.79
6594626a7bf0e41755d017e8,Secadora de roupas,eletrodomesticos,1768.76,91.7655879223,2022-04-28,Pedro Gomes,SP,3,cartao_credito,1,-22.19,-48.79
6594626a7bf0e41755d017e9,Cubo mágico 8x8,brinquedos,24.88,0.0,2022-04-28,João Souza,SP,4,cartao_credito,3,-22.19,-48.79
6594626a7bf0e41755d017ea,Blocos de montar,brinquedos,40.48,2.6817032094,2022-04-28,Bruno Rodrigues,SP,5,boleto,1,-22.19,-48.79
6594626a7bf0e41755d017eb,Impressora,eletronicos,311.31,16.8594468626,2022-04-28,Camila Ribeiro,SC,5,boleto,1,-27.45,-50.95
6594626a7bf0e41755d017f7,Dashboards com Power BI,livros,55.69,0.0,2021-05-28,Isabella Pereira,SP,4,cartao_credito,3,-22.19,-48.79
6594626a7bf0e41755d017f8,Guitarra,instrumentos musicais,1284.87,65.9999011587,2021-05-28,Thiago Silva,MG,4,cartao_credito,2,-18.1,-44.38
6594626a7bf0e41755d017f9,Celular ABXY,eletronicos,1776.02,92.1521610813,2021-05-28,João Souza,RJ,5,cartao_credito,1,-22.25,-42.66
6594626a7bf0e41755d017fa,Dinossauro Rex,brinquedos,20.05,0.0,2022-05-28,Bruno Rodrigues,MG,4,cartao_credito,2,-18.1,-44.38
